Gemeindeschlüssel,plz,ort,strasse,bundesland,energietraeger,einspeisespannungsebene,leistung,einspeisemanagement,inbetriebnahme,netzzugang,ausserbetriebnahme,netzabgang,netzbetreiber,eiccode,bnetznr,anlagenschluessel,zaehlpunktbezeichnung,leistungsgemesseneanlage,aggregatzustandfluessig,aggregatzustandgas,aggregatzustandfest,anlagenuntertyp,pruefergebnis,status,markierung,menge_kwh,jahr
0714008144,55469,Simmern,Auf der Horhöh L218,RP,WIN,HS,2350,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",11/08/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000031144807471,,Ja,,,,,,GEÄNDERT,0,3697987,2018
0714008144,55469,Simmern,Auf der Horhöh L218,RP,WIN,HS,2350,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",24/08/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000031144807475,,Ja,,,,,,GEÄNDERT,0,3697987,2018
0714008144,55469,Simmern,Auf der Horhöh L218,RP,WIN,HS,2350,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",27/08/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000031144807476,,Ja,,,,,,GEÄNDERT,0,3697987,2018
0714008144,55469,Simmern,Auf der Horhöh L218,RP,WIN,HS,2350,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",12/10/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000031144807477,,Ja,,,,,,GEÄNDERT,0,3697987,2018
0714008144,55469,Simmern,Auf der Horhöh L218,RP,WIN,HS,2300,regelbar und abrufbar nach § 6 EEG Abs.1,29/11/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031144812791,DE0073325547100000000000000311448,Ja,,,,,,GEÄNDERT,0,3391747,2018
0714008144,55469,Simmern,Auf der Horhöh L218,RP,WIN,HS,2300,regelbar und abrufbar nach § 6 EEG Abs.1,12/08/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031144871948,DE0073325547100000000000000311448,Ja,,,,,,GEÄNDERT,0,3391747,2018
0714008144,55469,Simmern,Auf der Horhöh L218,RP,WIN,HS,2300,regelbar und abrufbar nach § 6 EEG Abs.1,16/08/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031144872060,DE0073325547100000000000000311448,Ja,,,,,,GEÄNDERT,0,3391747,2018
0714008144,55469,Simmern,Auf der Horhöh L218,RP,WIN,HS,2300,regelbar und abrufbar nach § 6 EEG Abs.1,13/08/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031144872062,DE0073325547100000000000000311448,Ja,,,,,,GEÄNDERT,0,3391747,2018
0714008144,55469,Simmern,Auf der Horhöh L218,RP,WIN,HS,2300,regelbar und abrufbar nach § 6 EEG Abs.1,02/12/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031144872063,DE0073325547100000000000000311448,Ja,,,,,,GEÄNDERT,0,3391747,2018
0714008144,55469,Simmern,Auf der Horhöh L218,RP,WIN,HS,2300,regelbar und abrufbar nach § 6 EEG Abs.1,20/11/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031144872064,DE0073325547100000000000000311448,Ja,,,,,,GEÄNDERT,0,3391747,2018
0714008144,55469,Simmern,Auf der Horhöh L218,RP,WIN,HS,2300,regelbar und abrufbar nach § 6 EEG Abs.1,23/12/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031144888142,DE0073325547100000000000000311448,Ja,,,,,,GEÄNDERT,0,3391747,2018
0714008144,55469,Simmern,Auf der Horhöh L218,RP,WIN,HS,2300,regelbar und abrufbar nach § 6 EEG Abs.1,18/12/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031144888144,DE0073325547100000000000000311448,Ja,,,,,,GEÄNDERT,0,3391747,2018
0714008144,55469,Simmern,Auf der Horhöh L218,RP,WIN,HS,2350,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",24/07/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031144894855,DE0073325547100000000000000311448,Ja,,,,,,GEÄNDERT,0,3697987,2018
0714008144,55469,Simmern,Auf der Horhöh L218,RP,WIN,HS,2350,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",27/07/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031144894856,DE0073325547100000000000000311448,Ja,,,,,,GEÄNDERT,0,3697987,2018
0714008144,55469,Simmern,Auf der Horhöh L218,RP,WIN,HS,2350,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",23/07/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031144894857,DE0073325547100000000000000311448,Ja,,,,,,GEÄNDERT,0,3697987,2018
0714008144,55469,Simmern,Auf der Horhöh L218,RP,WIN,HS,2350,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",07/10/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031144895998,DE0073325547100000000000000311448,Ja,,,,,,GEÄNDERT,0,3697987,2018
0714008144,55469,Simmern,Auf der Horhöh L218,RP,WIN,HS,2350,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",27/08/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031144896000,DE0073325547100000000000000311448,Ja,,,,,,GEÄNDERT,0,3697987,2018
0714008144,55469,Simmern,Auf der Horhöh L218,RP,WIN,HS,2350,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",04/09/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031144896001,DE0073325547100000000000000311448,Ja,,,,,,GEÄNDERT,0,3697987,2018
0714009036,56281,Emmelshausen,Kratzenburg,RP,WIN,HS,3200,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",25/06/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031300806124,DE0073325615400000000000000313008,Ja,,,,,,GEÄNDERT,0,6583492,2018
0714009036,56281,Emmelshausen,Kratzenburg,RP,WIN,HS,3200,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",05/06/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031300806125,DE0073325615400000000000000313008,Ja,,,,,,GEÄNDERT,0,6583492,2018
0714009036,56281,Emmelshausen,Kratzenburg,RP,WIN,HS,3200,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",18/06/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031300806126,DE0073325615400000000000000313008,Ja,,,,,,GEÄNDERT,0,6583492,2018
0714009036,56281,Emmelshausen,Kratzenburg,RP,WIN,HS,3200,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",31/05/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031300806127,DE0073325615400000000000000313008,Ja,,,,,,GEÄNDERT,0,6583492,2018
0714009036,56281,Emmelshausen,Kratzenburg,RP,WIN,HS,3200,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",17/04/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000031300806128,,Ja,,,,,,GEÄNDERT,0,6583492,2018
0714009036,56281,Emmelshausen,Kratzenburg,RP,WIN,HS,3200,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",17/04/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000031300806129,,Ja,,,,,,GEÄNDERT,0,6583492,2018
0714009036,56281,Emmelshausen,Kratzenburg,RP,WIN,HS,3200,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",22/04/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000031300806130,,Ja,,,,,,GEÄNDERT,0,6583492,2018
0714009036,56281,Emmelshausen,Kratzenburg,RP,WIN,HS,3200,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",11/05/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000031300806131,,Ja,,,,,,GEÄNDERT,0,6583492,2018
0714009036,56281,Emmelshausen,Kratzenburg,RP,WIN,HS,3200,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",07/05/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000031300806134,,Ja,,,,,,GEÄNDERT,0,6583492,2018
0723507137,54311,Trierweiler,Neue Ü-Station in Einmündung K7/L43,RP,WIN,MS,2300,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",18/12/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031365816050,DE0073325431100000000000000313658,Ja,,,,,,GEÄNDERT,0,3689918,2018
0723507137,54311,Trierweiler,Neue Ü-Station in Einmündung K7/L43,RP,WIN,MS,2300,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",18/12/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031365816065,DE0073325431100000000000000313658,Ja,,,,,,GEÄNDERT,0,3689918,2018
0723507137,54311,Trierweiler,"Neue Ü-Station auf Parzelle Trierweiler Flur2, Nr.31  / 31/32",RP,WIN,MS,3050,regelbar und abrufbar nach § 6 EEG Abs.1,29/11/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031394500337,DE0073325431100000000000000313945,Ja,,,,,,GEÄNDERT,0,7203689,2018
0713502023,56761,Düngenheim,Flur 9 und Flur 10  / 103,RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,14/10/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031406791381,DE0073325676100000000000000314067,Ja,,,,,,GEÄNDERT,0,3046821,2018
0713502023,56761,Düngenheim,Flur 9 und Flur 10  / 81,RP,WIN,MS,800,regelbar und abrufbar nach § 6 EEG Abs.1,04/10/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031406791385,DE0073325676100000000000000314067,Ja,,,,,,GEÄNDERT,0,1173357,2018
0723206302,54597,Roth,/ 20,RP,WIN,MS,2300,regelbar und abrufbar nach § 6 EEG Abs.1,06/09/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031464051056,DE0073325459700000000000000314640,Ja,,,,,,GEÄNDERT,0,3694869,2018
0723205225,54298,Gilzem,Hauptstr. 901Z / 57,RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,29/08/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031719600309,DE0073325429800000000000000317196,Ja,,,,,,GEÄNDERT,0,3490377,2018
0714008079,56288,Laubach,Bubacher Str. 900Z,RP,WIN,MS,2000,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",13/06/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000031965879980,DE0073325628800000000000000319658,Ja,,,,,,GEÄNDERT,0,4375687,2018
0714009031,56281,Dörth,Hauptstr. 902Z,RP,WIN,HS/MS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",03/02/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000032054536389,DE0073325628100000000000000320545,Ja,,,,,,GEÄNDERT,0,7394170,2018
0714009031,56281,Dörth,Hauptstr. 902Z,RP,WIN,HS/MS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",07/03/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000032054536390,DE0073325628100000000000000320545,Ja,,,,,,GEÄNDERT,0,7394170,2018
0714009031,56281,Dörth,Hauptstr. 902Z,RP,WIN,HS/MS,3075,regelbar und abrufbar nach § 6 EEG Abs.1,30/12/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000032054536391,DE0073325628100000000000000320545,Ja,,,,,,GEÄNDERT,0,7394170,2018
0713502042,56814,Illerich,43983,RP,WIN,MS,2300,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",15/08/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000032111456373,,Ja,,,,,,GEÄNDERT,0,3207301,2018
0714008037,55494,Erbach,Bacharacher Str. 102Z,RP,WIN,HS/MS,3170,regelbar und abrufbar nach § 6 EEG Abs.1,22/10/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000032262645164,DE0073325549400000000000000322626,Ja,,,,,,GEÄNDERT,0,6451953,2018
0714008037,55494,Erbach,Bacharacher Str. 102Z,RP,WIN,HS/MS,3170,regelbar und abrufbar nach § 6 EEG Abs.1,22/10/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000032262645169,DE0073325549400000000000000322626,Ja,,,,,,GEÄNDERT,0,6451953,2018
0714008037,55494,Erbach,Bacharacher Str. 102Z,RP,WIN,HS/MS,3170,regelbar und abrufbar nach § 6 EEG Abs.1,22/10/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000032262645172,DE0073325549400000000000000322626,Ja,,,,,,GEÄNDERT,0,6451953,2018
0714003503,56290,Mörsdorf,An der L205 904Z,RP,WIN,HS/MS,2400,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",19/12/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000033032053555,DE0073325629000000000000000330320,Ja,,,,,,GEÄNDERT,0,4945870,2018
0714003010,56290,Beltheim,An der L205 904Z,RP,WIN,HS/MS,2400,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",19/12/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000033032084131,DE0073325629000000000000000330320,Ja,,,,,,GEÄNDERT,0,4945870,2018
0714003010,56290,Beltheim,An der L205 904Z,RP,WIN,HS/MS,2400,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",27/11/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000033032084132,DE0073325629000000000000000330320,Ja,,,,,,GEÄNDERT,0,4945870,2018
0714003010,56290,Beltheim,An der L205 904Z,RP,WIN,HS/MS,2400,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",11/11/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000033032084133,DE0073325629000000000000000330320,Ja,,,,,,GEÄNDERT,0,4945870,2018
0714003010,56290,Beltheim,An der L205 904Z,RP,WIN,HS/MS,2400,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",29/12/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000033032084134,DE0073325629000000000000000330320,Ja,,,,,,GEÄNDERT,0,4945870,2018
0714003010,56290,Beltheim,An der L205 904Z,RP,WIN,HS/MS,2400,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",23/01/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000033032084135,,Ja,,,,,,GEÄNDERT,0,4945870,2018
0714003010,56290,Beltheim,An der L205 904Z,RP,WIN,HS/MS,2400,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",05/11/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000033032084136,DE0073325629000000000000000330320,Ja,,,,,,GEÄNDERT,0,4945870,2018
0714003010,56290,Beltheim,An der L205 904Z,RP,WIN,HS/MS,2400,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",22/01/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000033032084137,,Ja,,,,,,GEÄNDERT,0,4945870,2018
0714003131,56288,Roth,Im Dorf 900Z,RP,WIN,MS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",06/11/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000033333324829,DE0073325628800000000000000333333,Ja,,,,,,GEÄNDERT,0,5586796,2018
0714003131,56288,Roth,Im Dorf 900Z,RP,WIN,MS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",31/10/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000033333326371,DE0073325628800000000000000333333,Ja,,,,,,GEÄNDERT,0,5586796,2018
0723306237,54611,Scheid,Frauenkroner Str. 900Z,RP,WIN,MS,2000,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",20/11/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000034694384309,DE0073325461100000000000000346943,Ja,,,,,,GEÄNDERT,0,3804934,2018
0733608061,67744,Medard,Hauptstr. 900Z,RP,WIN,MS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",16/08/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000035299200234,DE0073326774400000000000000352992,Ja,,,,,,GEÄNDERT,0,5227127,2018
0733608061,67744,Medard,Hauptstr. 900Z,RP,WIN,MS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",15/08/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000035299258706,DE0073326774400000000000000352992,Ja,,,,,,GEÄNDERT,0,5227127,2018
0714009110,56291,Norath,Hungenrother Höhe 900Z / 7,RP,WIN,MS,1500,regelbar und abrufbar nach § 6 EEG Abs.1,20/06/2001,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000036444501321,DE0001815629000000000000000364445,Ja,,,,,,GEÄNDERT,0,1492190,2018
0714009110,56291,Norath,Hungenrother Höhe 900,RP,WIN,MS,1500,regelbar und abrufbar nach § 6 EEG Abs.1,19/06/2001,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000036447701507,DE0001815629000000000000000364477,Ja,,,,,,GEÄNDERT,0,1713329,2018
0733107036,67598,Gundersheim,UW neu,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",28/07/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000036721381801,DE0073326759800000000000000367213,Ja,,,,,,GEÄNDERT,0,6098913,2018
0733107036,67598,Gundersheim,UW neu,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",21/07/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000036721394753,DE0073326759800000000000000367213,Ja,,,,,,GEÄNDERT,0,6098913,2018
0733107036,67598,Gundersheim,UW neu,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",21/07/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000036721394754,DE0073326759800000000000000367213,Ja,,,,,,GEÄNDERT,0,6098913,2018
0733107036,67598,Gundersheim,UW neu,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",09/07/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000036721395990,DE0073326759800000000000000367213,Ja,,,,,,GEÄNDERT,0,6098913,2018
0733107036,67598,Gundersheim,UW neu,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",30/07/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000036721395991,DE0073326759800000000000000367213,Ja,,,,,,GEÄNDERT,0,6098913,2018
0733107036,67598,Gundersheim,UW neu,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",15/07/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000036721395992,DE0073326759800000000000000367213,Ja,,,,,,GEÄNDERT,0,6098913,2018
0714009110,56291,Norath,Hungenrother Höhe 900Z,RP,WIN,MS,1500,regelbar und abrufbar nach § 6 EEG Abs.1,19/06/2001,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000036802801443,DE0001815629000000000000000368028,Ja,,,,,,GEÄNDERT,0,1414059,2018
0713310024,55592,Desloch,Windpark 900 / 28,RP,WIN,MS,1500,regelbar und abrufbar nach § 6 EEG Abs.1,26/07/2001,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000036889601506,DE0001815559200000000000000368896,Ja,,,,,,GEÄNDERT,0,1501214,2018
0713310024,55592,Desloch,Windpark 900 / 52/2,RP,WIN,MS,1500,regelbar und abrufbar nach § 6 EEG Abs.1,01/08/2001,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000036889621300,DE0001815559200000000000000368896,Ja,,,,,,GEÄNDERT,0,1501214,2018
0723200018,54634,Bitburg,Mötscher Str. 900 / 67,RP,WIN,MS,2500,regelbar und abrufbar nach § 6 EEG Abs.1,24/09/2001,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000037106001302,DE0001815463400000000000000371060,Ja,,,,,,GEÄNDERT,0,1183472,2018
0723208017,54634,Birtlingen,Mötscher Str. 900 / 39,RP,WIN,MS,2500,regelbar und abrufbar nach § 6 EEG Abs.1,11/09/2001,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000037106008008,DE0001815463400000000000000371060,Ja,,,,,,GEÄNDERT,0,1183116,2018
0723200018,54634,Bitburg,Mötscher Str. 900 / 35,RP,WIN,MS,2500,regelbar und abrufbar nach § 6 EEG Abs.1,20/09/2001,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000037106008010,DE0001815463400000000000000371060,Ja,,,,,,GEÄNDERT,0,1183116,2018
0714003504,56288,Zilshausen,An der L108 900Z,RP,WIN,HS/MS,2400,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",18/12/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000037407091674,,Ja,,,,,,GEÄNDERT,0,5410665,2018
0714003504,56288,Zilshausen,An der L108 900Z,RP,WIN,HS/MS,2400,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",16/12/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000037407091675,,Ja,,,,,,GEÄNDERT,0,5410665,2018
0714003504,56288,Zilshausen,An der L108 900Z,RP,WIN,HS/MS,2400,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",08/12/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000037407091676,,Ja,,,,,,GEÄNDERT,0,5410665,2018
0714003503,56290,Mörsdorf,An der L204 900Z,RP,WIN,HS/MS,2400,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",23/11/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000037435291689,,Ja,,,,,,GEÄNDERT,0,5300066,2018
0714003503,56290,Mörsdorf,An der L204 900Z,RP,WIN,HS/MS,2400,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",23/11/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000037435291690,,Ja,,,,,,GEÄNDERT,0,5300066,2018
0714003503,56290,Mörsdorf,An der L204 900Z,RP,WIN,HS/MS,2400,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",24/11/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000037435291691,,Ja,,,,,,GEÄNDERT,0,5300066,2018
